-0.6021902,-0.9310113,4.6098824,-0.07992391,4.0856833,-2.1396773,1.5910007,1.4069309,-0.26846585,0.5134519,4.3360476,-0.3545531,-3.2091112,-4.898682,-2.644904,-1.5541861,-3.5676208,-2.9310524,-9.723844,-1.3121406
-1.778457,0.51838595,1.1103994,1.7324469,0.42137298,1.8268696,-1.4829648,-1.7250931,-0.71132153,1.0818783,0.11356497,0.2893583,1.9232385,0.43870518,0.93489325,-1.6778076,-11.138443,-2.0974114,-3.8379643,-2.6857638
-0.22645299,-1.4770422,1.7726461,-0.5688833,2.4754596,0.22447842,-1.0361571,0.0303977,-0.84643686,-0.31444177,0.019648489,-2.123612,5.0041313,-1.3287023,-1.1893812,-0.8803045,-1.3962537,-1.2308695,-1.9259803,-0.82706773
-0.86115575,-0.82253766,0.8982857,-0.7703524,-2.6799593,0.33223063,0.6323103,-2.0182729,-2.2230678,-0.33528298,-0.55311084,-1.6431234,-3.0937696,1.4690402,3.2959542,-1.1783134,-4.653387,3.2070084,0.19350733,-3.4317
0.3477258,-0.52949935,-0.08470275,1.3510165,1.426218,0.27771774,0.028072018,0.029390154,-2.4414442,1.9808835,1.3728365,0.22029196,-1.7183161,0.8914825,2.1944795,2.570682,-0.6977261,-1.1314423,1.4711452,-0.10840689
-0.06700853,-0.16554503,0.18842757,-0.90671694,-2.468146,-3.6231828,2.4351544,4.0367866,-2.5766227,-2.7815392,-8.842836,-7.7632537,-1.3996581,0.46983507,2.4652362,-9.683686,-2.281822,-2.2265532,-3.9046686,-7.836489
-1.5430259,-0.5489208,-4.779407,0.6721627,-2.472134,-5.6699486,3.3352776,1.5339754,0.048517358,0.781766,-0.5882192,-2.4936655,4.6821165,-1.6776502,-3.164551,-4.5750055,-10.403361,-6.6057453,-10.138191,-7.5682487
-2.5090249,0.8610942,-0.45085344,0.88249534,0.5041292,0.6227319,-0.48316997,0.8272701,-2.6783388,-1.5863539,-1.1146629,-7.1580586,-3.0143962,-2.1247938,-4.308019,-3.6846855,-6.4500103,2.70341,-4.1046243,-6.7891297
-0.77689713,0.34682694,1.5100086,0.5905698,1.4488237,-2.0516987,-0.8109633,-0.1539316,-0.5577535,1.0576856,1.0944623,0.32441002,0.9069574,-0.48880312,0.10973216,-1.0138445,-3.948805,-0.30934083,0.124237366,-1.0291666
-2.703582,1.1981609,1.7574015,-1.2439475,-1.2158259,1.07378,-1.2638845,-1.8184489,-6.5548816,-4.356821,-6.08742,-10.136341,-1.7078923,-7.1420913,-5.972301,-6.8972983,-8.21339,-2.6944106,-11.698397,-13.932703
-1.911284,-0.5079852,-0.6696089,0.91553575,0.2124777,-0.91278917,1.2510564,-0.0056089917,-1.2833076,-1.2317301,-3.0352128,-3.4795847,5.8062587,-0.017485347,-1.5057312,-2.9582062,-5.6576033,-1.2850698,-5.5664535,-2.500257
-0.5529444,0.9338572,1.3992863,-0.3460784,-2.9329867,-7.0780706,-2.0208805,-1.3916832,-5.5784187,3.7973962,-0.89581287,6.5027723,2.5302703,-1.5225185,-0.1469809,5.126111,-1.0053366,-0.6458563,-3.6531708,-0.656548
-0.8567329,-0.22392784,1.6516533,1.3718833,-2.956673,4.2074456,-3.9294984,-2.1737664,-2.144354,3.4865632,-1.6327605,-0.63845414,-1.3126332,0.89205116,-5.120387,-3.1490343,-9.414735,-2.7794209,-6.2691746,-2.3170362
-0.43542206,1.169457,0.8759937,0.22972155,-3.9592683,-3.7868073,-3.4397495,-1.7779893,-7.8210945,4.1860194,0.21035556,-2.6996498,-4.4873304,-0.2915649,-1.9816201,1.8469613,-3.162263,0.036871385,2.3399172,6.617205
-0.080601886,0.22674835,2.0663671,0.570714,-0.45419234,-0.29028144,0.38214302,-0.87180394,0.81068635,1.2524369,-0.16356498,1.2336336,-1.6908598,-0.30037037,-0.9434076,4.08949,-2.770179,-1.9601452,3.506788,-1.2962974
-0.2215497,0.8973913,1.0485634,2.510395,2.858584,1.4514172,0.70057714,0.73397464,-0.49410397,1.430273,2.0684328,-2.2665641,0.012431262,0.23294318,-0.4040932,0.5707729,-5.3559732,-2.4943495,-2.1042206,-0.28157306
3.228769,0.7286871,2.9414752,0.24896207,-1.8861426,2.7986753,-2.9532804,-3.2938466,-2.8770466,-3.8659081,-5.996604,-2.2676306,-3.5992558,-3.8873653,-6.2833385,3.9666572,-5.705521,-4.1852975,-1.8663844,-1.7315187
0.3262771,1.1902449,0.6154033,-1.4469817,-2.0322726,-1.855969,6.2512746,-0.9064477,-0.71170044,1.0319264,0.44978276,-1.3311305,-3.8671641,-0.912048,-1.9697349,3.615012,-4.241866,-1.2927812,-1.3513057,-1.1632636
-1.757937,-0.4339231,0.3510003,2.0384564,1.0495486,-0.6444514,5.1286464,-1.2555845,-0.31468853,-2.9020236,1.0554862,-3.0581992,0.6049931,-5.2054553,-0.9503213,1.9284828,-14.045103,0.376771,3.6377447,-9.394616
-0.7836828,-0.024561722,1.582628,0.46723372,-1.96717,-4.4938803,0.82754195,-1.7271084,-6.4435267,-2.906369,-1.4721338,-4.486235,4.195037,-3.1681345,7.709308,6.9017587,2.9474597,-0.671625,0.6966703,2.2634969
-1.2791342,-0.4592574,0.84016633,-0.57616013,0.9068858,0.6858686,-2.3897312,-1.807033,-0.28968605,-0.73903906,-1.5617801,-0.9047475,2.9915977,-3.1314938,-1.7914605,0.6347583,-6.587172,6.8716254,-1.648553,-4.4772687
-0.52417445,1.0645074,0.48606217,3.1934028,1.2069764,-3.7419903,-3.2897153,0.55752563,-1.4229048,3.6621573,0.10099505,1.6860359,3.8619003,-1.065597,-1.4629555,1.4008545,-1.9614162,-0.8516951,-0.5173732,-1.7136395
0.87573695,-1.2080008,-2.2630446,-1.6992137,1.4661934,-1.9948581,0.58449364,-0.94821674,-4.430462,0.20938206,-2.9302008,-5.2245684,-3.1792607,-1.4213663,-2.8802311,-4.461166,-3.5635097,3.786403,-3.4182768,-1.191929
0.051966235,-0.6049297,-0.28956497,-1.4058218,2.8120937,-1.1612966,0.20038186,1.371805,0.13628565,-0.29813832,-2.483869,4.2010837,2.8538406,2.5076394,-0.17202954,-1.6598885,-1.401681,0.2039151,-4.7919025,5.5137153
-2.03734,-0.6809108,1.1912327,1.1214278,0.28007644,-0.040121168,-0.17888065,-1.1840805,9.094298,1.2610744,-2.1626272,1.5912765,-0.813143,-1.8128234,2.8316126,1.2925628,-5.742342,-3.1075172,0.34777147,-5.664016
0.37868705,0.077903464,0.5177754,-0.78029686,-2.3651972,2.0252743,1.9842948,0.026922377,-1.372308,1.2361987,-1.3475953,-0.29607648,-2.079642,-1.495692,-2.7845016,1.5038371,-3.4038384,-0.45717132,0.3714703,-0.53549016
-0.31994078,1.1132517,0.08946604,0.94686383,-0.75998884,-2.9440384,-2.258208,-1.0861042,-1.2958434,6.4988127,2.7141693,1.7704642,-3.9732134,1.6075053,1.0445307,1.5143477,0.70140654,-2.1770685,-2.6697967,-2.1559255
